Gene,BaseGeneMean,OutlierFactor,GeneMean,DEFacGroup1,DEFacGroup2,true_log2_fc,sparsity,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,sparsity_category
Gene3017,0.0209928635995475,1,0.0209928635995475,1.67956062547723,0.60697391900756,1.46837744015307,0.983025273481705,0.0205082948585464,1.47604677802552,0.024,0.01,1,High sparsity
Gene3018,0.10067052223346,1,0.10067052223346,0.501641827793281,1.70897739077892,-1.7684037579868,0.926820067898906,6.07598988556821e-16,-2.18942256561751,0.033,0.115,2.45652271073523e-12,High sparsity
Gene3019,0.0352946437442672,1,0.0352946437442672,1.7148441979256,2.16287902511356,-0.334875467871665,0.956620143342135,0.881010647946646,0.173993142048897,0.044,0.042,1,High sparsity
Gene302,0.247158441845695,1,0.247158441845695,1.46954469825105,0.651639063657601,1.17322424476051,0.842700867597133,6.22677709528213e-10,0.668359461890146,0.201,0.112,2.51748597962257e-06,Medium sparsity
Gene3020,0.322344143433549,1,0.322344143433549,1.28917457767218,0.568091353831163,1.18225279316055,0.821953979630328,1.57617193072003e-13,1.10976914924505,0.233,0.121,6.37246311590106e-10,Medium sparsity
Gene3021,0.113337907519642,1,0.113337907519642,0.829831211806321,0.494551563582716,0.746696972228498,0.948698604300264,0.00187514713083219,1.21696969959985,0.064,0.038,1,High sparsity
Gene3022,0.166610721779876,1,0.166610721779876,1.47004363408905,0.627960771012887,1.22711263677335,0.905318747642399,2.09621502633917e-08,1.03144437652063,0.127,0.061,8.47499735148927e-05,High sparsity
Gene3023,0.0513717657852356,1,0.0513717657852356,0.534515809431507,1.60279357051332,-1.58428410319393,0.958129007921539,5.41203650864817e-05,-1.39478091712456,0.025,0.059,0.218808636044646,High sparsity
Gene3024,0.185523701979986,1,0.185523701979986,1.6828896046305,1.45501299055587,0.209908507082753,0.831761599396454,0.0937598507266154,0.242543759239717,0.184,0.152,1,Medium sparsity
Gene3025,0.157427494922846,1,0.157427494922846,0.571864323864662,1.30678607163461,-1.1922781730472,0.921539041870992,6.02350533530167e-09,-1.31000062882244,0.047,0.111,2.43530320706247e-05,High sparsity
Gene3026,0.0759506739315922,1,0.0759506739315922,0.746059045858333,0.639194644120993,0.223034495370246,0.962655601659751,,,,,,High sparsity
Gene3027,0.0478005414258302,1,0.0478005414258302,2.16208995684276,1.58256321607888,0.450163419913399,0.936250471520181,0.0254840336212401,0.563374489182185,0.076,0.051,1,High sparsity
Gene3028,0.304508305263844,1,0.304508305263844,1.63592332675348,0.580373099035431,1.49505257745168,0.78498679743493,9.12657188302311e-29,1.45382408868754,0.301,0.126,3.68987301230625e-25,Medium sparsity
Gene3029,0.404627450269903,1,0.404627450269903,0.606757524125055,1.55235968674398,-1.35527087454226,0.763108261033572,1.54307279216977e-24,-1.32496627320933,0.156,0.321,6.23864329874237e-21,Medium sparsity
Gene303,0.401341227707607,1,0.401341227707607,0.582728267446936,0.641517929663665,-0.138666291707299,0.856280648811769,,,,,,Medium sparsity
Gene3030,0.0527006755571993,1,0.0527006755571993,1.62000758302749,1.5132605584618,0.0983401489893846,0.943040362127499,0.615905685154471,0.454068443167605,0.061,0.053,1,High sparsity
Gene3031,0.108715934202549,1,0.108715934202549,0.735533206226126,0.652664247720857,0.172449462445225,0.940777065258393,,,,,,High sparsity
Gene3032,0.0793758046938631,1,0.0793758046938631,0.700367235064621,0.565269970148121,0.309171536309432,0.959637872500943,0.550959184055064,0.369191483519435,0.044,0.036,1,High sparsity
Gene3033,0.542621662021949,1,0.542621662021949,1.25329179261054,2.1112288754013,-0.752360644311144,0.575631837042625,2.34575359658396e-23,-0.864706974247176,0.336,0.516,9.48388179098894e-20,Low sparsity
Gene3034,0.0247618763314295,1,0.0247618763314295,0.463359472067103,0.720359908940843,-0.636586027643854,0.989060731799321,0.803859034187794,-0.495836521023699,0.01,0.012,1,High sparsity
Gene3035,0.0435187861504831,1,0.0435187861504831,0.518255663158759,0.54285058263438,-0.0668911806098391,0.983402489626556,,,,,,High sparsity
Gene3036,0.382168906203279,1,0.382168906203279,1.67007091404165,1.72317249601746,-0.0451577646894031,0.633345907204828,0.0414253800669468,-0.282521960708383,0.349,0.385,1,Low sparsity
Gene3037,0.0781019133756357,1,0.0781019133756357,1.28545704055014,0.590329929198144,1.12268800460007,0.954356846473029,9.48040622591457e-06,1.39581842505463,0.064,0.026,0.0383292823713726,High sparsity
Gene3038,0.152365624713446,1,0.152365624713446,1.54756145362976,0.550176303063718,1.49203079294476,0.896642776310826,1.27670593555314e-09,1.08641227141149,0.14,0.065,5.16172209744135e-06,Medium sparsity
Gene3039,0.816759921854031,1,0.816759921854031,1.60420001606136,0.648588178094115,1.30647939924026,0.560543191248585,1.51749259576649e-50,1.26107386288207,0.572,0.302,6.13522256468391e-47,Low sparsity
Gene304,0.0963659685117528,1,0.0963659685117528,0.558705430199494,1.20498019231696,-1.1088496839763,0.947566955865711,1.13103911128087e-08,-1.2714459646595,0.027,0.078,4.57279112690855e-05,High sparsity
Gene3040,0.224238551293438,1,0.224238551293438,0.671585148326452,1.77694540518325,-1.40375712526126,0.831761599396454,1.91494073691343e-16,-1.18057738486979,0.108,0.231,7.74210539934099e-13,Medium sparsity
Gene3041,0.691016708808622,1,0.691016708808622,0.598646523549199,1.03823062375585,-0.794350640638277,0.730667672576386,1.98911424770957e-09,-0.748561700194597,0.219,0.322,8.04198890348978e-06,Medium sparsity
Gene3042,0.220084631420232,1,0.220084631420232,1.92298817739697,1.42865617815524,0.42869113520803,0.767634854771784,0.00306509694623855,0.370599000802527,0.259,0.205,1,Medium sparsity
Gene3043,0.159401699253036,1,0.159401699253036,0.642927942200311,1.70514003440325,-1.40716126728136,0.887966804979253,1.47110649921218e-13,-1.3860457284926,0.067,0.159,5.94768357631483e-10,Medium sparsity
Gene3044,0.490627081456338,1,0.490627081456338,1.85003172304673,0.836443484801907,1.1452100378399,0.65296114673708,2.30049361567894e-39,1.43484418872411,0.456,0.234,9.30089568818994e-36,Low sparsity
Gene3045,0.160835156911918,1,0.160835156911918,1.87288518548916,1.64531576509275,0.186897970826414,0.811769143719351,0.128896951970745,0.300476071945641,0.195,0.181,1,Medium sparsity
Gene3046,0.0796462806661829,1,0.0796462806661829,0.494891922312229,1.59310028994211,-1.68665169158871,0.944172010562052,2.61700102704251e-14,-1.95317808970542,0.022,0.091,1.05805351523329e-10,High sparsity
Gene3047,0.207900664683087,1,0.207900664683087,0.661599635939417,0.665148560548593,-0.00771816107861911,0.907959260656356,0.459702755809706,-0.22135834678921,0.085,0.099,1,High sparsity
Gene3048,0.239505392675635,1,0.239505392675635,2.32704240609268,0.611241250874,1.92868368644554,0.797057714070162,2.49679336697013e-36,1.69775152807916,0.299,0.104,1.00945355826602e-32,Medium sparsity
Gene3049,0.165230881904981,1,0.165230881904981,0.768548099203443,0.486658299988413,0.65922639257158,0.939268200678989,0.0990861372261399,0.37685889801559,0.07,0.051,1,High sparsity
Gene305,0.309968755419525,1,0.309968755419525,0.585440463677904,0.820989197496297,-0.487840775846537,0.855526216522067,0.103131777928877,-0.274471046486863,0.13,0.159,1,Medium sparsity
Gene3050,0.27851410360025,1,0.27851410360025,1.98121857796257,0.608450800454304,1.70317553841562,0.797057714070162,6.61073410688295e-33,1.70299949283821,0.293,0.109,2.67271979941278e-29,Medium sparsity
Gene3051,0.664484862248251,1,0.664484862248251,1.7525363510053,2.01159352825036,-0.198894448220351,0.471142964918899,0.0395890305791401,-0.170064481558237,0.506,0.553,1,Low sparsity
Gene3052,0.0376931112854731,1,0.0376931112854731,1.34325890676702,1.35650501805327,-0.0141569803450536,0.970199924556771,0.893109268859029,-0.373193902572658,0.03,0.029,1,High sparsity
Gene3053,0.392978728583558,1,0.392978728583558,1.69067551803086,0.916535976099031,0.883336381847627,0.68313843832516,1.61227763547872e-08,0.531435124698497,0.369,0.263,6.51843848024046e-05,Low sparsity
Gene3054,0.11545990766355,1,0.11545990766355,0.626983973054902,0.509667286909007,0.298872808810773,0.953225198038476,0.228337193978564,0.532282595775736,0.053,0.04,1,High sparsity
Gene3055,0.26702908379223,1,0.26702908379223,1.32490946448859,0.664198368240934,0.996207695209836,0.843078083741984,1.74082416597739e-10,1.03372804768166,0.202,0.11,7.03815210304658e-07,Medium sparsity
Gene3056,0.158298689454171,1,0.158298689454171,0.708836317855708,0.363338918292872,0.964136618232933,0.949453036589966,0.000899626544518917,1.24224978179985,0.065,0.035,1,High sparsity
Gene3057,0.553001739040182,1,0.553001739040182,0.670074537620022,1.7440198114618,-1.38002293688694,0.674839683138438,1.30011518675462e-33,-1.05970797170981,0.217,0.437,5.25636570004892e-30,Low sparsity
Gene3058,0.241333519378894,1,0.241333519378894,0.470451619135311,0.710609295188022,-0.595010195104268,0.903809883062995,0.000660736348780962,-0.61136599006823,0.075,0.118,1,High sparsity
Gene3059,0.563111660578134,1,0.563111660578134,0.545544660610041,0.753946289906361,-0.466764445004375,0.799698227084119,0.000145050647334718,-0.571477477920636,0.17,0.231,0.586439767174264,Medium sparsity
Gene306,0.648817838167607,1,0.648817838167607,0.591745026436581,1.55240505776591,-1.39145745817003,0.61523953225198,4.71557619610024e-41,-1.32602865521644,0.273,0.501,1.90650745608333e-37,Low sparsity
Gene3060,0.420573753249901,1,0.420573753249901,0.770639870182678,2.3053107098426,-1.58083247725544,0.706903055450773,2.1005743527103e-44,-1.52753697423463,0.173,0.417,8.49262210800776e-41,Medium sparsity
Gene3061,0.0116918253076147,1,0.0116918253076147,0.294146516566604,0.448455347759374,-0.608429393404491,0.995850622406639,,,,,,High sparsity
Gene3062,0.1870818476212,1,0.1870818476212,0.705552749571943,1.5963171587995,-1.17792146409962,0.863070539419087,2.5874755039948e-12,-1.24737119967293,0.09,0.185,1.0461163462651e-08,Medium sparsity
Gene3063,0.342760863857751,1,0.342760863857751,1.49254140711465,1.71257805880891,-0.198398790903799,0.703508110147114,,,,,,Medium sparsity
Gene3064,0.143738838539205,1,0.143738838539205,0.487660315062454,0.733160987219253,-0.588253446420142,0.938890984534138,0.000159025159329988,-0.882083161453831,0.042,0.081,0.642938719171141,High sparsity
Gene3065,0.13983783466138,1,0.13983783466138,1.06266689789068,0.63158128808864,0.750649108423037,0.9245567710298,0.000271885157508268,0.898817786731565,0.096,0.055,1,High sparsity
Gene3066,0.0216632551343572,1,0.0216632551343572,1.65409906220106,0.584098834099474,1.50176122836114,0.983025273481705,0.047218299030036,1.24295391977089,0.023,0.011,1,High sparsity
Gene3067,0.122623651805655,1,0.122623651805655,1.69679447405822,0.61935388799847,1.45397594666652,0.902678234628442,6.27471107373464e-20,1.86395669686456,0.149,0.044,2.53686568711091e-16,High sparsity
Gene3068,0.12704059326449,1,0.12704059326449,1.37355705808882,1.88570156169394,-0.457184525905199,0.866842700867597,0.0117332690299306,-0.569498684985268,0.116,0.151,1,Medium sparsity
Gene3069,0.394520722235312,1,0.394520722235312,1.91709723247214,0.59006014901193,1.69998957911152,0.715956242927197,2.25598536365966e-42,1.63879742140517,0.395,0.169,9.12094882527599e-39,Medium sparsity
Gene307,0.288204895056002,1,0.288204895056002,1.56810429651397,0.612820985215365,1.3554839116997,0.836665409279517,6.2598134969265e-17,1.33742881194679,0.222,0.102,2.53084259680738e-13,Medium sparsity
Gene3070,0.356195739213111,1,0.356195739213111,0.570984539907314,0.380112554562767,0.587025007316859,0.90192380233874,0.0213542021695734,0.618403105429498,0.112,0.084,1,High sparsity
Gene3071,0.156629826379937,1,0.156629826379937,0.736080822487606,0.554786224829781,0.407932218054244,0.946058091286307,0.849171540878665,-0.10880153384683,0.055,0.053,1,High sparsity
Gene3072,0.270465290478067,1,0.270465290478067,2.27084620615518,0.556196680826605,2.02956296197312,0.764994341757827,1.52984296018995e-48,2.01749121018342,0.347,0.118,6.18515508804799e-45,Medium sparsity
Gene3073,0.0699132588970466,1,0.0699132588970466,0.575122366458345,0.477986303305435,0.266899666720883,0.975103734439834,0.463202642762917,-0.68987104929841,0.024,0.025,1,High sparsity
Gene3074,0.276543276469948,1,0.276543276469948,0.715194551852518,0.444728886637922,0.685409630893847,0.892870614862316,0.000133584042036439,0.763623013957953,0.132,0.081,0.540080281953325,Medium sparsity
Gene3075,0.00285517433662763,1,0.00285517433662763,1.2305700653974,0.506289654809297,1.28129189278844,0.996982270841192,,,,,,High sparsity
Gene3076,0.341180883032791,1,0.341180883032791,0.75750549786971,1.46934558976079,-0.955845492745674,0.804602036967182,1.77752416332752e-13,-0.854426952167654,0.138,0.255,7.18653019233316e-10,Medium sparsity
Gene3077,0.590736284046689,1,0.590736284046689,1.93525772782776,0.519705530167793,1.89675939412083,0.658996605054696,6.90804245052397e-64,1.62707027545175,0.49,0.187,2.79292156274684e-60,Low sparsity
Gene3078,0.0328078235645107,1,0.0328078235645107,0.524737258076524,0.701043161387782,-0.417908040192928,0.985288570350811,0.649865189870933,-0.545404870354667,0.015,0.015,1,High sparsity
Gene3079,0.0484546981386679,1,0.0484546981386679,0.576022889510029,1.70094700167405,-1.56214014350981,0.955865711052433,4.08626889028198e-06,-1.62513205459106,0.025,0.064,0.01652078512341,High sparsity
Gene308,0.101867455289882,1,0.101867455289882,1.94914081216233,1.14407176133832,0.768660771970741,0.883440211241041,0.000458043961196935,0.587678323305008,0.14,0.092,1,Medium sparsity
Gene3080,0.0106270955760469,1,0.0106270955760469,0.606075374959182,2.45449599695099,-2.01785768212962,0.988306299509619,0.0163099846237373,-1.72107774008389,0.006,0.018,1,High sparsity
Gene3081,0.749253096061879,1,0.749253096061879,1.66638500929276,1.52217254866267,0.130589858689671,0.49792531120332,0.208042781283113,0.184231273325064,0.516,0.487,1,Low sparsity
Gene3082,0.514571837198745,1,0.514571837198745,0.396032609412686,0.727474666297727,-0.877277781211996,0.816295737457563,1.13129285028764e-08,-0.773515571927855,0.14,0.229,4.57381699371292e-05,Medium sparsity
Gene3083,0.485315338036837,1,0.485315338036837,0.587281288414814,0.505395196935746,0.216639718751667,0.840060354583176,0.310733517219976,0.11501833829753,0.17,0.149,1,Medium sparsity
Gene3084,0.140277157306195,1,0.140277157306195,0.597702051206838,1.4898198942421,-1.31763953348297,0.922670690305545,4.47179698811039e-09,-1.56553829258493,0.047,0.109,1.80794752229303e-05,High sparsity
Gene3085,0.0854183440697354,1,0.0854183440697354,0.585929386027931,0.644869857404652,-0.138281229445099,0.967182195397963,0.190180699240537,-0.559676039136641,0.027,0.039,1,High sparsity
Gene3086,0.411686695619622,1,0.411686695619622,1.74755823185971,0.587764427038815,1.57203057839693,0.738589211618257,2.41339006715073e-38,1.52253004436943,0.368,0.151,9.75733604149039e-35,Medium sparsity
Gene3087,0.333151036433796,2.70184707665704,0.492344592610113,0.460127917271101,0.508546840102836,-0.144345669239853,0.847227461335345,,,,,,Medium sparsity
Gene3088,0.0880936878275449,1,0.0880936878275449,0.683530447996501,0.552250369186019,0.307683126353527,0.968691059977367,0.652124986172571,0.227718452657507,0.034,0.028,1,High sparsity
Gene3089,0.0726430401629951,1,0.0726430401629951,1.34745707121309,1.38271141422553,-0.0372607722196015,0.923047906450396,,,,,,High sparsity
Gene309,0.246054077618114,1,0.246054077618114,0.594054197960874,0.668833529822479,-0.171052614198455,0.898906073179932,0.785899213360622,0.107767976840741,0.104,0.098,1,Medium sparsity
Gene3090,0.0314726369289044,18.5578389907213,3.38170570664407,1.6616607555394,1.86257409020293,-0.164671943081313,0.0954356846473029,8.56577361293678e-05,-0.192523623436529,0.896,0.914,0.346314227171034,Low sparsity
Gene3091,0.675151076811287,1,0.675151076811287,0.545153946951491,0.533695244106495,0.0306475373712835,0.771784232365145,,,,,,Medium sparsity
Gene3092,0.0780179050357206,1,0.0780179050357206,0.572466581765075,1.76027391095782,-1.62053655758887,0.938513768389287,8.92773753009187e-09,-1.55942067339406,0.034,0.09,3.60948428341614e-05,High sparsity
Gene3093,0.0815894522727935,1,0.0815894522727935,0.944418214147856,1.52470410106951,-0.691031515472734,0.931723877781969,0.00171568717909506,-0.520003290688661,0.052,0.085,1,High sparsity
Gene3094,0.190378580465973,1,0.190378580465973,1.13470035648173,1.83839159629557,-0.696132736957631,0.827235005658242,2.39170304974938e-07,-0.90568348185993,0.136,0.211,0.000966965543013673,Medium sparsity
Gene3095,0.281900372717931,1,0.281900372717931,1.62742135431485,1.34270082199743,0.277449944299398,0.753677857412297,0.0123523136690678,0.535636007374086,0.261,0.231,1,Medium sparsity
Gene3096,0.211556673199445,1,0.211556673199445,1.73963828287915,1.43709322242688,0.275633711901432,0.778196906827612,0.299624734188563,0.295116997219841,0.232,0.211,1,Medium sparsity
Gene3097,0.0260789214482811,1,0.0260789214482811,0.633504646832967,0.652180429556747,-0.0419159480099925,0.98868351565447,,,,,,High sparsity
Gene3098,0.30748893224696,1,0.30748893224696,2.1995668688776,1.49767861460471,0.554491390700058,0.72463221425877,1.97078061403791e-08,0.614824868791415,0.326,0.223,7.96786602255526e-05,Medium sparsity
Gene3099,0.759961401736273,1,0.759961401736273,0.528621654945316,0.591796824441424,-0.16286642902645,0.762731044888721,0.0535113714518026,-0.302822828095519,0.219,0.257,1,Medium sparsity
Gene31,0.0205323321139397,1,0.0205323321139397,0.720982037793893,0.634946082458931,0.18332922914086,0.989060731799321,,,,,,High sparsity
Gene310,0.242043647978538,1,0.242043647978538,0.893935867683054,2.48655357695772,-1.4759042776542,0.735571482459449,6.96313560183769e-32,-1.33276595636456,0.167,0.365,2.81519572382298e-28,Medium sparsity
Gene3100,1.05469882112906,1,1.05469882112906,0.616819405722335,0.401984130889405,0.617709605201456,0.6982270841192,4.30935534751576e-08,0.563933073166821,0.352,0.25,0.000174227236700062,Low sparsity
Gene3101,0.143856827331038,1,0.143856827331038,2.24958155147826,0.667696682777081,1.75239189039599,0.861561674839683,9.86766060708776e-28,1.87443954490677,0.21,0.065,3.98949518344558e-24,Medium sparsity
Gene3102,0.00941551746775968,1,0.00941551746775968,1.39301410370637,1.44669279623804,-0.0545487348305346,0.987174651075066,0.167706862735006,-0.235642949617941,0.009,0.017,1,High sparsity
Gene3103,0.0505280154146553,1,0.0505280154146553,1.33748462328804,0.775127181761172,0.787017355056569,0.957374575631837,0.0101664444518541,0.93547439917246,0.054,0.031,1,High sparsity
Gene3104,0.0352536882061688,1,0.0352536882061688,1.44579301623003,0.779096907075979,0.891986334286777,0.975858166729536,0.0134936841107551,1.03824534316361,0.033,0.015,1,High sparsity
Gene3105,0.193619546586498,1,0.193619546586498,2.20860666904209,1.83004979189826,0.27125361006684,0.768012070916635,0.0127483564419062,0.236756915881747,0.256,0.208,1,Medium sparsity
Gene3106,0.226791800487269,1,0.226791800487269,1.3709259240088,0.748533388073612,0.873012045545656,0.86420218785364,2.4209462835181e-08,0.783075495687701,0.174,0.096,9.78788582426367e-05,Medium sparsity
Gene3107,0.0300778173809083,1,0.0300778173809083,1.55920574108489,2.00354443246273,-0.361743196865014,0.96605054696341,0.0657329650445733,-0.708732455243448,0.026,0.042,1,High sparsity
Gene3108,0.273654816349666,14.6868029848736,2.67630544112043,0.548117238731856,1.59198380362516,-1.53826924395908,0.262165220671445,2.99294139277899e-151,-1.53936477643187,0.597,0.884,1.21004620510055e-147,Low sparsity
Gene3109,0.257264600723795,1,0.257264600723795,0.512083642176504,0.683069977713257,-0.415653909397729,0.906827612221803,0.715073366074625,0.187795801055867,0.091,0.095,1,High sparsity
Gene311,0.160820231096581,1,0.160820231096581,1.93165122051863,1.54474720100177,0.322463864912553,0.829875518672199,0.0627077583052683,0.136345705431636,0.184,0.155,1,Medium sparsity
Gene3110,0.223226688867807,11.5616199747727,2.10681837827603,0.630498746059884,0.45600989214978,0.467428380432177,0.530365899660506,1.34889647529598e-13,0.608844288721883,0.536,0.401,5.45358844962165e-10,Low sparsity
Gene3111,0.0288614619881034,1,0.0288614619881034,1.52501812982358,1.48682922802542,0.0365874398936248,0.968691059977367,0.890710851834712,-0.138208885337083,0.03,0.032,1,High sparsity
Gene3112,0.13005023414738,1,0.13005023414738,0.518443553427728,0.635840575494752,-0.294478162174779,0.956997359486986,0.205299734832674,-0.422892614019626,0.036,0.05,1,High sparsity
Gene3113,0.147395713391484,1,0.147395713391484,0.645334292907577,2.60306282749197,-2.01209153593592,0.850245190494153,2.00204834095649e-29,-1.91347541373628,0.074,0.228,8.09428144248708e-26,Medium sparsity
Gene3114,0.0522977372920286,3.78785469210674,0.690242534954661,1.87434153976362,1.3799139957995,0.441805509995637,0.497170878913618,3.35169868220068e-09,0.445012631747303,0.556,0.447,1.35509177721373e-05,Low sparsity
Gene3115,0.0499576209585423,1,0.0499576209585423,1.76098301820561,1.52974070892897,0.203093859996605,0.933609958506224,0.873740411925445,0.170624389690801,0.067,0.065,1,High sparsity
Gene3116,0.0973133492819948,1,0.0973133492819948,0.509021161981152,0.940197777085965,-0.885238633596793,0.948321388155413,6.70994303646061e-05,-1.22240689921999,0.033,0.071,0.271282996964102,High sparsity
Gene3117,0.0142663986059232,1,0.0142663986059232,1.56637954525658,1.55355076402188,0.0118644466656627,0.983025273481705,0.824608381375293,-0.550209031609668,0.016,0.018,1,High sparsity
Gene3118,0.0554733210783188,1,0.0554733210783188,0.653791180075072,0.476316233171675,0.456910197119071,0.97359486986043,0.281138331127092,0.73276925881263,0.028,0.025,1,High sparsity
Gene3119,0.571467671054541,1,0.571467671054541,0.503335942877473,1.27640403622521,-1.34249154730714,0.714447378347793,3.9261577543383e-38,-1.38769578911877,0.177,0.398,1.58734558007898e-34,Medium sparsity
Gene312,0.075794374317197,1,0.075794374317197,0.90824977015394,0.649509125739637,0.483739299561553,0.948698604300264,0.411936629021939,0.143396031509161,0.056,0.046,1,High sparsity
Gene3120,0.222800067054896,1,0.222800067054896,0.660940226581032,1.7908747090895,-1.43807269904513,0.863447755563938,1.03353473859626e-22,-1.61611885264993,0.072,0.204,4.17858094814468e-19,Medium sparsity
Gene3121,0.112856348096863,1,0.112856348096863,2.87571379738549,0.832000761230516,1.78926334664451,0.852131271218408,3.61049643398843e-26,1.86015722669364,0.219,0.075,1.45972370826152e-22,Medium sparsity
Gene3122,0.129956652153231,1,0.129956652153231,1.37766967560806,0.511460147015768,1.42953627931866,0.922293474160694,6.41724108537166e-08,1.23005439517471,0.107,0.048,0.000259449057081576,High sparsity
Gene3123,0.420880189147026,1,0.420880189147026,2.06803299508281,0.866708133853256,1.25464105461262,0.665032063372312,1.73856190910029e-40,1.39241916939229,0.448,0.218,7.02900579849246e-37,Low sparsity
Gene3124,0.322137839007695,1,0.322137839007695,1.12087123812237,0.74584813270293,0.587666747379707,0.819690682761222,0.000236190179516525,0.647523019633692,0.207,0.152,0.954916895785311,Medium sparsity
Gene3125,0.213118291573251,1,0.213118291573251,0.710945544655199,0.666387242298031,0.0933782787131602,0.895511127876273,0.515830346973673,-0.100406133440433,0.099,0.11,1,Medium sparsity
Gene3126,1.46267308135998,1,1.46267308135998,1.84068052235256,0.574977879555035,1.67866088796917,0.393059222934742,2.8287851608921e-114,1.60790830960227,0.777,0.43,1.14367784054868e-110,Low sparsity
Gene3127,0.0878700986896394,1,0.0878700986896394,1.23366497210804,1.67604920394692,-0.442113849767373,0.907582044511505,0.00392583115518604,-0.526243109828374,0.074,0.111,1,High sparsity
Gene3128,0.43619733439676,1,0.43619733439676,1.53429731887224,1.71770301443834,-0.162902542556176,0.610712938513768,0.0461307226236733,-0.207526088798359,0.367,0.413,1,Low sparsity
Gene3129,0.0223582859356904,1,0.0223582859356904,0.64658817220668,0.939262276894774,-0.538680951116542,0.987174651075066,0.914560324231232,0.152214992427345,0.013,0.013,1,High sparsity
Gene313,0.735796584300657,1,0.735796584300657,1.88853703656601,1.35416141100819,0.479869364053761,0.494530365899661,1.4365429243821e-10,0.54852663553872,0.564,0.444,5.80794304327684e-07,Low sparsity
Gene3130,0.28229304611695,1,0.28229304611695,0.763685878267966,0.520631034529481,0.552718033742237,0.877781969068276,0.0323410774234744,0.415696024890009,0.138,0.106,1,Medium sparsity
Gene3131,0.638104160040477,1,0.638104160040477,1.52150582567809,1.43352254042989,0.0859352683700735,0.553753300641268,,,,,,Low sparsity
Gene3132,0.539068764248493,1,0.539068764248493,0.591884943095934,1.37088957811705,-1.21172370837351,0.688796680497925,3.69013831540679e-36,-1.33289973801322,0.203,0.424,1.49192292091897e-32,Low sparsity
Gene3133,0.17578049269071,1,0.17578049269071,1.38335180239103,0.715124167473006,0.951902432384445,0.887966804979253,1.21911757771637e-06,0.79695639634049,0.143,0.08,0.0049288923667073,Medium sparsity
Gene3134,0.110351836629208,1,0.110351836629208,0.787946969441798,1.93482536776149,-1.29603291687056,0.90192380233874,2.17466847765927e-09,-1.38618629906412,0.064,0.134,8.79218465517642e-06,High sparsity
Gene3135,0.0684292683620481,1,0.0684292683620481,1.2788001429034,0.671387021779268,0.929574255992197,0.951339117314221,0.00971995121596453,0.663014301149558,0.061,0.036,1,High sparsity
Gene3136,0.0180966422388867,1,0.0180966422388867,1.06053557399365,0.581662598041355,0.866538570253925,0.990569596378725,0.00923746639433775,1.78637387039663,0.015,0.004,1,High sparsity
Gene3137,0.399477538141116,1,0.399477538141116,2.6011154110295,1.39640131811539,0.897416789006451,0.605809128630705,3.03283837012258e-23,0.970759382372684,0.482,0.303,1.22617655304056e-19,Low sparsity
Gene3138,1.05882478294043,1,1.05882478294043,2.22735859712032,1.86371834081673,0.257150000293424,0.308940022632969,0.000151815961981166,0.275317898638656,0.716,0.666,0.613791934289852,Low sparsity
Gene3139,0.207898017643153,1,0.207898017643153,1.91857150368331,0.55006265665211,1.80236466615791,0.836288193134666,8.31009070366083e-33,1.66864567411866,0.247,0.077,3.35976967149007e-29,Medium sparsity
Gene314,0.140337099083826,1,0.140337099083826,1.72752799069347,2.0749279348692,-0.264352144104872,0.824217276499434,,,,,,Medium sparsity
Gene3140,0.144800487266985,1,0.144800487266985,1.90148859571014,1.58955888721609,0.258502822420587,0.844586948321388,0.233013542455898,0.287021690765834,0.167,0.144,1,Medium sparsity
Gene3141,0.492982393449316,1,0.492982393449316,1.45577372302711,1.56217624207704,-0.101771096208667,0.601659751037344,0.0912817792468166,-0.222243089329902,0.383,0.414,1,Low sparsity
Gene3142,0.312939835702954,1,0.312939835702954,1.73866031562929,2.02719097451178,-0.221505907486392,0.686533383628819,0.000962478002557926,-0.423804673423094,0.288,0.34,1,Low sparsity
Gene3143,0.266765286009093,1,0.266765286009093,0.676098948599642,1.44024105117934,-1.09100398504501,0.812523576009053,5.45702506412502e-10,-0.827013676829944,0.139,0.238,2.20627523342575e-06,Medium sparsity
Gene3144,0.0664613763121687,1,0.0664613763121687,1.66084983655295,1.86259472853864,-0.165392160649552,0.926442851754055,0.813385541819929,-0.132952000680176,0.07,0.077,1,High sparsity
Gene3145,0.14987776215867,1,0.14987776215867,1.674905587921,0.493797954469901,1.76208700984312,0.895133911731422,2.25911779573597e-18,1.70841273485779,0.156,0.051,9.13361324816053e-15,Medium sparsity
Gene3146,0.187572702955994,1,0.187572702955994,1.78727569616998,1.86267889099566,-0.0596167936952666,0.779705771407016,,,,,,Medium sparsity
Gene3147,0.587666117584313,1,0.587666117584313,1.91712641729198,0.590746953618863,1.69833328334175,0.63787250094304,1.45215098908059e-58,1.68868162690697,0.498,0.221,5.87104644885281e-55,Low sparsity
Gene3148,0.10394419206665,1,0.10394419206665,1.4786673430522,1.71212174864013,-0.211487770437469,0.889475669558657,0.0527943825357581,-0.301174057263574,0.096,0.125,1,Medium sparsity
Gene3149,0.0460586628493474,1,0.0460586628493474,2.07184912470108,0.444079975650614,2.2220275233164,0.962655601659751,3.92222368553868e-08,1.84101276558707,0.058,0.016,0.000158575503606329,High sparsity
